DATE,Microcycle,Injury,TD,HSR,+25 Km/h,ACC,DEC,PlayerID,Max Speed,Sprints,Mins,Max Speed Season,Avg Speed Season,% Max Speed,Speed Diff Max Avg,TD_max,TD_avg,HSR_max,HSR_avg,+25 Km/h_max,+25 Km/h_avg,ACC_max,ACC_avg,DEC_max,DEC_avg,Sprints_max,Sprints_avg,TD_Rel,HSR_Rel,+25 Km/h_Rel,ACC_Rel,DEC_Rel,Sprints_Rel,TD-3,HSR-3,+25 Km/h-3,ACC-3,DEC-3,Sprints-3,TD-7,HSR-7,+25 Km/h-7,ACC-7,DEC-7,Sprints-7,TD-21,HSR-21,+25 Km/h-21,ACC-21,DEC-21,Sprints-21,TD/Mins,HSR/Mins,+25 Km/h/Mins,ACC/Mins,DEC/Mins,Sprints/Mins
2022-11-07,M-1,0.0,2718.0,22.0,0.0,17.0,21.0,23085.0,24.17,3.0,35.69,32.12,20.30438802083333,75.24906600249066,19.0383082474604,12080.0,8095.340909090909,839.0,316.1363636363636,123.0,28.795454545454547,94.0,63.42435103854107,97.0,58.75375856580975,54.0,25.15909090909091,26.94,3.81,0.0,21.6,26.97,7.58,10258.0,573.0,51.0,81.0,88.0,35.0,27221.0,1255.0,95.0,206.0,209.0,95.0,76805.0,2849.0,202.0,624.0,583.0,231.0,76.15578593443541,0.6164191650322219,0.0,0.47632390025217153,0.5884001120762119,0.08405715886803027
2022-11-08,MD(HOME) ,0.0,10506.0,273.0,7.0,82.0,86.0,23085.0,27.44,30.0,99.05,32.12,20.30438802083333,85.4296388542964,35.1432014195413,12080.0,8095.340909090909,839.0,316.1363636363636,123.0,28.795454545454547,94.0,63.42435103854107,97.0,58.75375856580975,54.0,25.15909090909091,104.15,47.27,9.22,104.18,110.43,75.8,13224.0,295.0,7.0,99.0,107.0,33.0,35029.0,1515.0,102.0,270.0,285.0,123.0,83721.0,3042.0,207.0,671.0,650.0,253.0,106.06764260474507,2.756183745583039,0.0706713780918728,0.8278647147905098,0.8682483594144372,0.3028773346794548
2022-11-11,M-1,0.0,2963.0,27.0,0.0,12.0,15.0,23085.0,25.03,3.0,40.27,32.12,20.30438802083333,77.92652552926526,23.27384590127984,12080.0,8095.340909090909,839.0,316.1363636363636,123.0,28.795454545454547,94.0,63.42435103854107,97.0,58.75375856580975,54.0,25.15909090909091,29.37,4.67,0.0,15.25,19.26,7.58,2963.0,27.0,0.0,12.0,15.0,3.0,23727.0,873.0,58.0,175.0,189.0,68.0,76951.0,2708.0,188.0,596.0,587.0,219.0,73.57834616339706,0.6704742984852247,0.0,0.2979885771045443,0.37248572138068037,0.07449714427613607
2022-11-12,MD (AWAY) ,1.0,9165.0,443.0,18.0,77.0,97.0,23085.0,31.99,40.0,80.47,32.12,20.30438802083333,99.59526774595268,57.55215063451625,12080.0,8095.340909090909,839.0,316.1363636363636,123.0,28.795454545454547,94.0,63.42435103854107,97.0,58.75375856580975,54.0,25.15909090909091,90.85,76.7,23.72,97.82,124.56,101.06,12128.0,470.0,18.0,89.0,112.0,43.0,25352.0,765.0,25.0,188.0,219.0,76.0,83194.0,3144.0,206.0,647.0,667.0,256.0,113.89337641357028,5.505157201441531,0.2236858456567665,0.9568783397539455,1.205418168261464,0.49707965701503665
2023-01-02,MD (AWAY) ,0.0,4671.0,394.0,6.0,52.0,35.0,25467.0,26.48,1.0,80.3,36.57,22.38094801223242,72.4090784796281,18.31491671187131,10814.0,7365.5,845.0,472.7,418.0,184.1,101.0,75.4,115.0,68.9,23.0,11.6,51.39,59.8,1.99,58.96,38.06,5.78,4671.0,394.0,6.0,52.0,35.0,1.0,4671.0,394.0,6.0,52.0,35.0,1.0,4671.0,394.0,6.0,52.0,35.0,1.0,58.16936488169365,4.906600249066003,0.07471980074719801,0.6475716064757161,0.43586550435865506,0.012453300124533002
2023-01-03,M+1,0.0,4651.0,123.0,16.0,86.0,82.0,25467.0,29.01,1.0,59.47,36.57,22.38094801223242,79.3273174733388,29.61917423759014,10814.0,7365.5,845.0,472.7,418.0,184.1,101.0,75.4,115.0,68.9,23.0,11.6,51.17,18.67,5.31,97.51,89.18,5.78,9322.0,517.0,22.0,138.0,117.0,2.0,9322.0,517.0,22.0,138.0,117.0,2.0,9322.0,517.0,22.0,138.0,117.0,2.0,78.20749957961998,2.0682697158231043,0.26904321506642004,1.4461072809820077,1.3788464772154028,0.016815200941651252
2023-01-05,M-2,0.0,6582.0,220.0,12.0,100.0,90.0,25467.0,27.6,1.0,86.83,36.57,22.38094801223242,75.47169811320755,23.3191730078417,10814.0,7365.5,845.0,472.7,418.0,184.1,101.0,75.4,115.0,68.9,23.0,11.6,72.41,33.39,3.99,113.38,97.88,5.78,11233.0,343.0,28.0,186.0,172.0,2.0,15904.0,737.0,34.0,238.0,207.0,3.0,15904.0,737.0,34.0,238.0,207.0,3.0,75.80329379246804,2.5336865138776923,0.13820108257514685,1.1516756881262238,1.0365081193136012,0.011516756881262236
2023-01-06,M-1,0.0,3705.0,38.0,0.0,47.0,35.0,25467.0,24.86,0.0,55.34,36.57,22.38094801223242,67.9792179382007,11.07661742662842,10814.0,7365.5,845.0,472.7,418.0,184.1,101.0,75.4,115.0,68.9,23.0,11.6,40.76,5.77,0.0,53.29,38.06,0.0,10287.0,258.0,12.0,147.0,125.0,1.0,19609.0,775.0,34.0,285.0,242.0,3.0,19609.0,775.0,34.0,285.0,242.0,3.0,66.94976508854354,0.6866642573183953,0.0,0.8492952656306468,0.6324539212143115,0.0
2023-01-07,MD (AWAY) ,0.0,4695.0,733.0,92.0,62.0,47.0,25467.0,29.51,6.0,70.25,36.57,22.38094801223242,80.69455838118677,31.85321722686263,10814.0,7365.5,845.0,472.7,418.0,184.1,101.0,75.4,115.0,68.9,23.0,11.6,51.65,111.25,30.56,70.29,51.11,34.68,14982.0,991.0,104.0,209.0,172.0,7.0,24304.0,1508.0,126.0,347.0,289.0,9.0,24304.0,1508.0,126.0,347.0,289.0,9.0,66.83274021352314,10.434163701067616,1.309608540925267,0.8825622775800712,0.6690391459074733,0.08540925266903915
2023-01-09,M+2,0.0,6020.0,130.0,1.0,72.0,73.0,25467.0,26.16,0.0,76.81,36.57,22.38094801223242,71.53404429860541,16.88512919873691,10814.0,7365.5,845.0,472.7,418.0,184.1,101.0,75.4,115.0,68.9,23.0,11.6,66.23,19.73,0.33,81.63,79.39,0.0,10715.0,863.0,93.0,134.0,120.0,6.0,25653.0,1244.0,121.0,367.0,327.0,8.0,30324.0,1638.0,127.0,419.0,362.0,9.0,78.37521156099466,1.692487957297227,0.013019138133055592,0.9373779455800025,0.9503970837130582,0.0
2023-01-10,M-4,0.0,3838.0,99.0,0.0,83.0,75.0,25467.0,24.69,0.0,56.25,36.57,22.38094801223242,67.51435602953241,10.31704281027578,10814.0,7365.5,845.0,472.7,418.0,184.1,101.0,75.4,115.0,68.9,23.0,11.6,42.22,15.03,0.0,94.1,81.57,0.0,9858.0,229.0,1.0,155.0,148.0,0.0,24840.0,1220.0,105.0,364.0,320.0,7.0,34162.0,1737.0,127.0,502.0,437.0,9.0,68.2311111111111,1.76,0.0,1.4755555555555555,1.3333333333333333,0.0
2023-01-11,M-3,0.0,6192.0,349.0,214.0,58.0,39.0,25467.0,34.31,11.0,80.41,36.57,22.38094801223242,93.8200710965272,53.30002992387858,10814.0,7365.5,845.0,472.7,418.0,184.1,101.0,75.4,115.0,68.9,23.0,11.6,68.12,52.97,71.08,65.76,42.41,63.58,16050.0,578.0,215.0,213.0,187.0,11.0,31032.0,1569.0,319.0,422.0,359.0,18.0,40354.0,2086.0,341.0,560.0,476.0,20.0,77.0053475935829,4.340256187041413,2.6613605272976,0.7213033204825271,0.4850143017037682,0.13679890560875513
2023-01-13,M-1,0.0,2776.0,71.0,42.0,36.0,36.0,25467.0,29.7,4.0,43.29,36.57,22.38094801223242,81.21410992616899,32.70215356278617,10814.0,7365.5,845.0,472.7,418.0,184.1,101.0,75.4,115.0,68.9,23.0,11.6,30.54,10.78,13.95,40.82,39.15,23.12,8968.0,420.0,256.0,94.0,75.0,15.0,23521.0,1382.0,349.0,311.0,270.0,21.0,43130.0,2157.0,383.0,596.0,512.0,24.0,64.12566412566413,1.6401016401016402,0.9702009702009702,0.8316008316008316,0.8316008316008316,0.0924000924000924
2023-01-14,MD (HOME) ,0.0,5201.0,296.0,183.0,44.0,46.0,25467.0,33.77,28.0,83.9,36.57,22.38094801223242,92.34345091605142,50.88726349546429,10814.0,7365.5,845.0,472.7,418.0,184.1,101.0,75.4,115.0,68.9,23.0,11.6,57.22,44.93,60.79,49.89,50.03,161.85,7977.0,367.0,225.0,80.0,82.0,32.0,24027.0,945.0,440.0,293.0,269.0,43.0,48331.0,2453.0,566.0,640.0,558.0,52.0,61.99046483909416,3.5280095351609058,2.1811680572109653,0.5244338498212157,0.5482717520858165,0.33373063170441
2023-01-15,M+1,0.0,2515.0,0.0,0.0,0.0,0.0,25467.0,12.1,0.0,22.3,36.57,22.38094801223242,33.0872299699207,-45.93615965960564,10814.0,7365.5,845.0,472.7,418.0,184.1,101.0,75.4,115.0,68.9,23.0,11.6,27.67,0.0,0.0,0.0,0.0,0.0,10492.0,367.0,225.0,80.0,82.0,32.0,26542.0,945.0,440.0,293.0,269.0,43.0,50846.0,2453.0,566.0,640.0,558.0,52.0,112.78026905829596,0.0,0.0,0.0,0.0,0.0
2023-01-17,M-4,0.0,4493.0,86.0,2.0,98.0,78.0,25467.0,26.74,0.0,73.74,36.57,22.38094801223242,73.12004375170905,19.476619066293,10814.0,7365.5,845.0,472.7,418.0,184.1,101.0,75.4,115.0,68.9,23.0,11.6,49.43,13.05,0.66,111.11,84.83,0.0,7008.0,86.0,2.0,98.0,78.0,0.0,21177.0,802.0,441.0,236.0,199.0,43.0,55339.0,2539.0,568.0,738.0,636.0,52.0,60.930295633306216,1.1662598318416058,0.027122321670735017,1.328993761866016,1.0577705451586656,0.0
2023-01-18,M-3,0.0,5823.0,351.0,171.0,50.0,49.0,25467.0,33.37,9.0,81.62,36.57,22.38094801223242,91.24965818977303,49.10002910404627,10814.0,7365.5,845.0,472.7,418.0,184.1,101.0,75.4,115.0,68.9,23.0,11.6,64.06,53.27,56.8,56.69,53.29,52.02,10316.0,437.0,173.0,148.0,127.0,9.0,20808.0,804.0,398.0,228.0,209.0,41.0,61162.0,2890.0,739.0,788.0,685.0,61.0,71.34280813526097,4.300416564567508,2.0950747365841704,0.6125949522175937,0.6003430531732418,0.11026709139916686
2023-01-20,M-1,0.0,3684.0,116.0,48.0,38.0,31.0,25467.0,31.42,3.0,69.36,36.57,22.38094801223242,85.91741864916598,40.38726144588356,10814.0,7365.5,845.0,472.7,418.0,184.1,101.0,75.4,115.0,68.9,23.0,11.6,40.53,17.61,15.94,43.08,33.71,17.34,9507.0,467.0,219.0,88.0,80.0,12.0,21716.0,849.0,404.0,230.0,204.0,40.0,64846.0,3006.0,787.0,826.0,716.0,64.0,53.11418685121107,1.6724336793540946,0.6920415224913495,0.5478662053056517,0.4469434832756632,0.043252595155709346
2023-01-21,MD (AWAY) ,0.0,10814.0,845.0,418.0,96.0,95.0,25467.0,33.43,23.0,103.39,36.57,22.38094801223242,91.41372709871479,49.36811426275898,10814.0,7365.5,845.0,472.7,418.0,184.1,101.0,75.4,115.0,68.9,23.0,11.6,118.97,128.25,138.85,108.84,103.32,132.95,14498.0,961.0,466.0,134.0,126.0,26.0,27329.0,1398.0,639.0,282.0,253.0,35.0,75660.0,3851.0,1205.0,922.0,811.0,87.0,104.59425476351679,8.172937421414064,4.042944191894767,0.9285230679949705,0.9188509527033563,0.22245865170712834
2023-01-24,M-4,0.0,4499.0,120.0,8.0,82.0,80.0,25467.0,27.97,2.0,76.08,36.57,22.38094801223242,76.48345638501505,24.97236481990334,10814.0,7365.5,845.0,472.7,418.0,184.1,101.0,75.4,115.0,68.9,23.0,11.6,49.5,18.21,2.66,92.97,87.0,11.56,4499.0,120.0,8.0,82.0,80.0,2.0,24820.0,1432.0,645.0,266.0,255.0,37.0,70837.0,3454.0,1191.0,866.0,774.0,87.0,59.135120925341745,1.5772870662460567,0.10515247108307045,1.077812828601472,1.0515247108307046,0.026288117770767613
2023-01-25,M-3,0.0,6403.0,423.0,220.0,74.0,51.0,25467.0,33.55,12.0,86.37,36.57,22.38094801223242,91.74186491659829,49.90428458018437,10814.0,7365.5,845.0,472.7,418.0,184.1,101.0,75.4,115.0,68.9,23.0,11.6,70.44,64.2,73.08,83.9,55.46,69.36,10902.0,543.0,228.0,156.0,131.0,14.0,25400.0,1504.0,694.0,290.0,257.0,40.0,77240.0,3877.0,1411.0,940.0,825.0,99.0,74.13453745513488,4.897533865925668,2.547180734051175,0.8567789741808498,0.5904828065300451,0.13893713094824592
2023-01-27,M-1,0.0,4597.0,133.0,24.0,63.0,53.0,25467.0,29.72,3.0,83.67,36.57,22.38094801223242,81.26879956248291,32.79151528235707,10814.0,7365.5,845.0,472.7,418.0,184.1,101.0,75.4,115.0,68.9,23.0,11.6,50.57,20.19,7.97,71.43,57.64,17.34,11000.0,556.0,244.0,137.0,104.0,15.0,26313.0,1521.0,670.0,315.0,279.0,40.0,71550.0,3752.0,1423.0,856.0,753.0,101.0,54.9420341819051,1.5895781044579897,0.28684116170670493,0.7529580494801004,0.6334408987689734,0.035855145213338116
2023-01-28,MD (AWAY) ,1.0,7209.0,692.0,347.0,73.0,81.0,25467.0,34.86,13.0,63.8,36.57,22.38094801223242,95.32403609515997,55.75747721207831,10814.0,7365.5,845.0,472.7,418.0,184.1,101.0,75.4,115.0,68.9,23.0,11.6,79.31,105.03,115.26,82.77,88.09,75.14,11806.0,825.0,371.0,136.0,134.0,16.0,22708.0,1368.0,599.0,292.0,265.0,30.0,74064.0,3711.0,1678.0,867.0,787.0,108.0,112.99373040752351,10.84639498432602,5.438871473354232,1.1442006269592477,1.2695924764890283,0.20376175548589343
2022-01-18,M-3,0.0,58.0,0.0,0.0,2.0,2.0,26485.0,28.98,14.0,64.2,35.33,22.08239151398262,82.02660628361167,31.23578567860188,12821.0,8732.916666666666,836.0,484.4537037037037,337.0,142.88888888888889,130.0,83.46359448099416,137.0,78.29404410331384,70.0,43.361111111111114,0.54,0.0,0.0,1.87,1.86,24.7,8250.0,211.0,30.0,95.0,71.0,36.0,30340.0,1396.0,343.0,362.0,261.0,140.0,73429.0,3187.0,721.0,833.0,543.0,314.0,0.9034267912772586,0.0,0.0,0.03115264797507788,0.03115264797507788,0.21806853582554517
2022-01-19,M-2,0.0,1785.0,27.0,3.0,23.0,21.0,26485.0,27.31,5.0,22.92,35.33,22.08239151398262,77.2997452589867,23.67319899525938,12821.0,8732.916666666666,836.0,484.4537037037037,337.0,142.88888888888889,130.0,83.46359448099416,137.0,78.29404410331384,70.0,43.361111111111114,16.56,4.09,1.25,21.55,19.51,8.82,11072.0,254.0,33.0,133.0,94.0,56.0,26147.0,1124.0,222.0,323.0,235.0,133.0,74159.0,3216.0,724.0,852.0,557.0,333.0,77.87958115183245,1.1780104712041883,0.13089005235602094,1.0034904013961605,0.9162303664921465,0.21815008726003488
2022-01-20,M-1,0.0,3458.0,160.0,51.0,53.0,44.0,26485.0,31.48,18.0,60.07,35.33,22.08239151398262,89.10274554203227,42.55702322851577,12821.0,8732.916666666666,836.0,484.4537037037037,337.0,142.88888888888889,130.0,83.46359448099416,137.0,78.29404410331384,70.0,43.361111111111114,32.09,24.23,21.25,49.66,40.87,31.76,11453.0,334.0,73.0,151.0,118.0,66.0,27926.0,1221.0,272.0,355.0,275.0,147.0,74381.0,3281.0,770.0,883.0,592.0,344.0,57.566172798401865,2.6635591809555517,0.8490094889295822,0.8823039786915265,0.7324787747627768,0.2996504078574996
2022-01-21,MD,0.0,9936.0,563.0,158.0,116.0,99.0,26485.0,33.07,54.0,96.59,35.33,22.08239151398262,93.60317011038778,49.75733031026101,12821.0,8732.916666666666,836.0,484.4537037037037,337.0,142.88888888888889,130.0,83.46359448099416,137.0,78.29404410331384,70.0,43.361111111111114,92.2,85.27,65.85,108.68,91.97,95.27,16216.0,766.0,212.0,207.0,166.0,92.0,34393.0,1626.0,392.0,422.0,343.0,186.0,81335.0,3799.0,927.0,960.0,670.0,390.0,102.86779169686302,5.828760741277565,1.6357801014597784,1.2009524795527486,1.02495082306657,0.5590640853090382
2022-01-26,0,0.0,4069.0,172.0,7.0,70.0,65.0,26485.0,27.53,20.0,64.35,35.33,22.08239151398262,77.92244551372771,24.66946789965182,12821.0,8732.916666666666,836.0,484.4537037037037,337.0,142.88888888888889,130.0,83.46359448099416,137.0,78.29404410331384,70.0,43.361111111111114,37.76,26.05,2.92,65.58,60.38,35.29,4069.0,172.0,7.0,70.0,65.0,20.0,17463.0,895.0,216.0,239.0,208.0,92.0,68103.0,3279.0,763.0,833.0,592.0,341.0,63.23232323232324,2.672882672882673,0.10878010878010878,1.087801087801088,1.0101010101010102,0.31080031080031084
2022-01-27,0,0.0,4263.0,110.0,3.0,64.0,51.0,26485.0,26.21,12.0,84.28,35.33,22.08239151398262,74.18624398528164,18.69185447329728,12821.0,8732.916666666666,836.0,484.4537037037037,337.0,142.88888888888889,130.0,83.46359448099416,137.0,78.29404410331384,70.0,43.361111111111114,39.56,16.66,1.25,59.96,47.38,21.17,8332.0,282.0,10.0,134.0,116.0,32.0,18268.0,845.0,168.0,250.0,215.0,86.0,70760.0,3388.0,766.0,882.0,639.0,353.0,50.58139534883721,1.305173232083531,0.03559563360227812,0.7593735168485999,0.605125771238728,0.14238253440911247
2022-01-28,0,0.0,4003.0,111.0,77.0,44.0,42.0,26485.0,31.04,16.0,63.57,35.33,22.08239151398262,87.85734503255024,40.56448541973091,12821.0,8732.916666666666,836.0,484.4537037037037,337.0,142.88888888888889,130.0,83.46359448099416,137.0,78.29404410331384,70.0,43.361111111111114,37.14,16.81,32.09,41.22,39.02,28.23,12335.0,393.0,87.0,178.0,158.0,48.0,12335.0,393.0,87.0,178.0,158.0,48.0,71095.0,3399.0,831.0,879.0,641.0,356.0,62.96995438099732,1.7461066540821142,1.2112631744533584,0.6921503854019191,0.6606890042472865,0.2516910492370615
2022-01-30,0,0.0,6269.0,270.0,37.0,106.0,74.0,26485.0,28.39,30.0,113.46,35.33,22.08239151398262,80.3566374186244,28.5639736168222,12821.0,8732.916666666666,836.0,484.4537037037037,337.0,142.88888888888889,130.0,83.46359448099416,137.0,78.29404410331384,70.0,43.361111111111114,58.17,40.9,15.42,99.31,68.74,52.93,10272.0,381.0,114.0,150.0,116.0,46.0,18604.0,663.0,124.0,284.0,232.0,78.0,69256.0,3121.0,680.0,912.0,663.0,346.0,55.2529525824079,2.379693283976732,0.32610611669310774,0.9342499559316059,0.6522122333862155,0.26441036488630354
2022-01-31,M-5,0.0,2098.0,127.0,60.0,27.0,16.0,26485.0,32.04,14.0,31.65,35.33,22.08239151398262,90.68780073591849,45.09298043969648,12821.0,8732.916666666666,836.0,484.4537037037037,337.0,142.88888888888889,130.0,83.46359448099416,137.0,78.29404410331384,70.0,43.361111111111114,19.47,19.24,25.01,25.3,14.86,24.7,8367.0,397.0,97.0,133.0,90.0,44.0,20702.0,790.0,184.0,311.0,248.0,92.0,67258.0,2952.0,739.0,880.0,675.0,324.0,66.2875197472354,4.01263823064771,1.8957345971563981,0.8530805687203792,0.5055292259083729,0.4423380726698262
2022-02-02,M-3,0.0,5741.0,233.0,36.0,80.0,66.0,26485.0,29.48,26.0,88.79,35.33,22.08239151398262,83.44183413529579,33.50003318858465,12821.0,8732.916666666666,836.0,484.4537037037037,337.0,142.88888888888889,130.0,83.46359448099416,137.0,78.29404410331384,70.0,43.361111111111114,53.27,35.29,15.0,74.95,61.31,45.87,7839.0,360.0,96.0,107.0,82.0,40.0,22374.0,851.0,213.0,321.0,249.0,98.0,65984.0,2870.0,651.0,883.0,692.0,323.0,64.65818222772835,2.6241693884446446,0.40545106430904376,0.9010023651312085,0.7433269512332469,0.2928257686676427
2022-02-03,M-2,0.0,3171.0,44.0,6.0,37.0,40.0,26485.0,28.16,6.0,72.5,35.33,22.08239151398262,79.7056326068497,27.52241976223011,12821.0,8732.916666666666,836.0,484.4537037037037,337.0,142.88888888888889,130.0,83.46359448099416,137.0,78.29404410331384,70.0,43.361111111111114,29.42,6.66,2.5,34.67,37.16,10.59,9196.0,277.0,42.0,120.0,106.0,38.0,21566.0,785.0,216.0,297.0,238.0,98.0,67760.0,2851.0,656.0,902.0,728.0,331.0,43.737931034482756,0.6068965517241379,0.08275862068965517,0.5103448275862069,0.5517241379310345,0.08275862068965517
2022-02-04,M-1,0.0,3321.0,44.0,0.0,66.0,52.0,26485.0,24.02,7.0,70.33,35.33,22.08239151398262,67.98754599490518,8.774450379572704,12821.0,8732.916666666666,836.0,484.4537037037037,337.0,142.88888888888889,130.0,83.46359448099416,137.0,78.29404410331384,70.0,43.361111111111114,30.82,6.66,0.0,61.84,48.31,12.35,12517.0,321.0,42.0,186.0,158.0,45.0,20884.0,718.0,139.0,319.0,248.0,89.0,67612.0,2737.0,618.0,919.0,749.0,323.0,47.22024740509029,0.6256220673965591,0.0,0.9384331010948387,0.7393715341959335,0.09953078344945258
2022-02-05,MD,0.0,9163.0,597.0,173.0,104.0,105.0,26485.0,32.58,51.0,83.83,35.33,22.08239151398262,92.21624681573734,47.53836775047787,12821.0,8732.916666666666,836.0,484.4537037037037,337.0,142.88888888888889,130.0,83.46359448099416,137.0,78.29404410331384,70.0,43.361111111111114,85.02,90.42,72.1,97.44,97.54,89.98,15939.0,685.0,179.0,210.0,197.0,70.0,30047.0,1315.0,312.0,423.0,353.0,140.0,66848.0,2685.0,641.0,903.0,748.0,316.0,109.30454491232256,7.121555529046881,2.063700345938208,1.2406059883096743,1.2525348920434212,0.6083740904210904
2022-02-07,M-1,0.0,2780.0,74.0,2.0,46.0,48.0,26485.0,25.59,8.0,66.26,35.33,22.08239151398262,72.43136144919332,15.88418756091863,12821.0,8732.916666666666,836.0,484.4537037037037,337.0,142.88888888888889,130.0,83.46359448099416,137.0,78.29404410331384,70.0,43.361111111111114,25.8,11.21,0.83,43.1,44.59,14.11,11943.0,671.0,175.0,150.0,153.0,59.0,24460.0,992.0,217.0,336.0,311.0,104.0,66551.0,2679.0,632.0,914.0,776.0,316.0,41.955931180199215,1.116812556595231,0.030184123151222455,0.6942348324781165,0.7244189556293389,0.12073649260488982
2022-02-08,MD,0.0,1821.0,100.0,19.0,18.0,20.0,26485.0,30.24,10.0,16.49,35.33,22.08239151398262,85.59298046985565,36.94168940375847,12821.0,8732.916666666666,836.0,484.4537037037037,337.0,142.88888888888889,130.0,83.46359448099416,137.0,78.29404410331384,70.0,43.361111111111114,16.9,15.15,7.92,16.86,18.58,17.64,4601.0,174.0,21.0,64.0,68.0,18.0,26281.0,1092.0,236.0,354.0,331.0,114.0,63199.0,2648.0,632.0,872.0,745.0,298.0,110.43056397816859,6.064281382656156,1.1522134627046696,1.091570648878108,1.2128562765312312,0.6064281382656156
2022-02-10,M+2,0.0,2369.0,1.0,0.0,24.0,17.0,26485.0,20.44,0.0,68.07,35.33,22.08239151398262,57.85451457684688,-7.437561791903987,12821.0,8732.916666666666,836.0,484.4537037037037,337.0,142.88888888888889,130.0,83.46359448099416,137.0,78.29404410331384,70.0,43.361111111111114,21.98,0.15,0.0,22.49,15.79,0.0,4190.0,101.0,19.0,42.0,37.0,10.0,19454.0,816.0,194.0,258.0,242.0,76.0,59288.0,2446.0,578.0,805.0,695.0,260.0,34.802409284560014,0.014690759512266786,0.0,0.35257822829440283,0.24974291170853535,0.0
2022-02-11,M-1,0.0,2812.0,38.0,0.0,37.0,37.0,26485.0,23.98,5.0,54.82,35.33,22.08239151398262,67.87432776677045,8.593310578774084,12821.0,8732.916666666666,836.0,484.4537037037037,337.0,142.88888888888889,130.0,83.46359448099416,137.0,78.29404410331384,70.0,43.361111111111114,26.09,5.76,0.0,34.67,34.37,8.82,5181.0,39.0,0.0,61.0,54.0,5.0,18945.0,810.0,194.0,229.0,227.0,74.0,52164.0,1921.0,420.0,726.0,633.0,211.0,51.295147756293325,0.6931776723823422,0.0,0.67493615468807,0.67493615468807,0.09120758847136082
2022-02-12,MD,1.0,2703.0,195.0,25.0,24.0,27.0,26485.0,27.83,15.0,24.77,35.33,22.08239151398262,78.77158222473818,26.02801640564147,12821.0,8732.916666666666,836.0,484.4537037037037,337.0,142.88888888888889,130.0,83.46359448099416,137.0,78.29404410331384,70.0,43.361111111111114,25.08,29.54,10.42,22.49,25.08,26.46,7884.0,234.0,25.0,85.0,81.0,20.0,12485.0,408.0,46.0,149.0,149.0,38.0,54867.0,2116.0,445.0,750.0,660.0,226.0,109.12394025030278,7.872426322163908,1.0092854259184498,0.9689140088817118,1.0900282599919258,0.6055712555510698
2022-08-15,M-1,0.0,2299.0,15.0,0.0,25.0,11.0,26485.0,22.88,3.0,58.35,36.8,21.62448707256045,62.17391304347827,5.805977839967732,12821.0,8732.916666666666,836.0,484.4537037037037,337.0,142.88888888888889,130.0,83.46359448099416,137.0,78.29404410331384,70.0,43.361111111111114,21.33,2.27,0.0,23.42,10.22,5.29,2299.0,15.0,0.0,25.0,11.0,3.0,15831.0,732.0,170.0,153.0,126.0,66.0,78316.0,3827.0,1182.0,675.0,596.0,324.0,39.40017137960582,0.2570694087403599,0.0,0.4284490145672665,0.18851756640959724,0.05141388174807198
2022-08-16,MD (AWAY) ,0.0,9925.0,595.0,248.0,94.0,81.0,26485.0,34.06,59.0,100.55,36.8,21.62448707256045,92.55434782608697,57.50662610267925,12821.0,8732.916666666666,836.0,484.4537037037037,337.0,142.88888888888889,130.0,83.46359448099416,137.0,78.29404410331384,70.0,43.361111111111114,92.09,90.12,103.36,88.07,75.25,104.09,12224.0,610.0,248.0,119.0,92.0,62.0,25756.0,1327.0,418.0,247.0,207.0,125.0,82464.0,4268.0,1424.0,732.0,642.0,368.0,98.70711089010443,5.9174540029835905,2.466434609646942,0.9348582794629537,0.8055693684733963,0.5867727498756837
2022-08-18,M+2,0.0,294.0,0.0,0.0,2.0,2.0,26485.0,18.19,0.0,12.45,36.8,21.62448707256045,49.42934782608697,-15.8823978623683,12821.0,8732.916666666666,836.0,484.4537037037037,337.0,142.88888888888889,130.0,83.46359448099416,137.0,78.29404410331384,70.0,43.361111111111114,2.73,0.0,0.0,1.87,1.86,0.0,10219.0,595.0,248.0,96.0,83.0,59.0,20977.0,1134.0,351.0,204.0,184.0,107.0,76577.0,3966.0,1349.0,686.0,608.0,346.0,23.614457831325304,0.0,0.0,0.1606425702811245,0.1606425702811245,0.0
2022-08-23,MD (HOME) ,0.0,1199.0,0.0,0.0,2.0,2.0,26485.0,15.11,0.0,11.7,36.8,21.62448707256045,41.05978260869566,-30.12551026390243,12821.0,8732.916666666666,836.0,484.4537037037037,337.0,142.88888888888889,130.0,83.46359448099416,137.0,78.29404410331384,70.0,43.361111111111114,11.13,0.0,0.0,1.87,1.86,0.0,1199.0,0.0,0.0,2.0,2.0,0.0,1493.0,0.0,0.0,4.0,4.0,0.0,55172.0,2745.0,950.0,477.0,423.0,241.0,102.47863247863249,0.0,0.0,0.17094017094017094,0.17094017094017094,0.0
2022-08-24,M+1,0.0,1947.0,15.0,0.0,23.0,4.0,26485.0,24.84,1.0,25.43,36.8,21.62448707256045,67.5,14.86977664094399,12821.0,8732.916666666666,836.0,484.4537037037037,337.0,142.88888888888889,130.0,83.46359448099416,137.0,78.29404410331384,70.0,43.361111111111114,18.07,2.27,0.0,21.55,3.72,1.76,3146.0,15.0,0.0,25.0,6.0,1.0,3440.0,15.0,0.0,27.0,8.0,1.0,57119.0,2760.0,950.0,500.0,427.0,242.0,76.5631144317735,0.5898545025560362,0.0,0.9044435705859222,0.15729453401494298,0.039323633503735744
